table_schema,table_name,column_name,data_type,is_nullable,column_default
public,emergency_call_ai_monitoring,alert_sent_to,ARRAY,YES,null
public,emergency_call_ai_monitoring,alert_sent_at,timestamp with time zone,YES,null
public,emergency_call_ai_monitoring,human_review_required,boolean,YES,false
public,emergency_call_ai_monitoring,human_review_completed,boolean,YES,false
public,emergency_call_ai_monitoring,human_reviewer_id,uuid,YES,null
public,emergency_call_ai_monitoring,human_review_notes,text,YES,null
public,emergency_call_ai_monitoring,human_review_at,timestamp with time zone,YES,null
public,emergency_call_ai_monitoring,monitoring_metadata,jsonb,YES,'{}'::jsonb
public,emergency_call_ai_monitoring,created_at,timestamp with time zone,YES,now()
public,emergency_call_ai_monitoring,updated_at,timestamp with time zone,YES,now()
public,emergency_call_logs,id,uuid,NO,gen_random_uuid()
public,emergency_call_logs,user_id,uuid,YES,null
public,emergency_call_logs,session_id,uuid,YES,null
public,emergency_call_logs,emergency_type,character varying,NO,'general'::character varying
public,emergency_call_logs,action,character varying,NO,null
public,emergency_call_logs,severity,character varying,YES,'medium'::character varying
public,emergency_call_logs,trigger_reason,text,YES,null
public,emergency_call_logs,trigger_source,character varying,YES,null
public,emergency_call_logs,page_url,text,YES,null
public,emergency_call_logs,user_agent,text,YES,null
public,emergency_call_logs,response_status,character varying,YES,'pending'::character varying
public,emergency_call_logs,response_time_seconds,integer,YES,null
public,emergency_call_logs,responder_id,uuid,YES,null
public,emergency_call_logs,response_notes,text,YES,null
public,emergency_call_logs,ip_address,inet,YES,null
public,emergency_call_logs,location_data,jsonb,YES,null
public,emergency_call_logs,country_code,character varying,YES,null
public,emergency_call_logs,contact_methods_tried,ARRAY,YES,null
public,emergency_call_logs,contact_success,boolean,YES,false
public,emergency_call_logs,emergency_contacts_notified,ARRAY,YES,null
public,emergency_call_logs,resolved_at,timestamp with time zone,YES,null
public,emergency_call_logs,resolution_summary,text,YES,null
public,emergency_call_logs,follow_up_required,boolean,YES,false
public,emergency_call_logs,follow_up_notes,text,YES,null
public,emergency_call_logs,metadata,jsonb,YES,'{}'::jsonb
public,emergency_call_logs,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,emergency_call_logs,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,emergency_call_pricing,id,uuid,NO,uuid_generate_v4()
public,emergency_call_pricing,call_type,character varying,NO,null
public,emergency_call_pricing,base_price,numeric,NO,0.00
public,emergency_call_pricing,currency,character varying,YES,'USD'::character varying
public,emergency_call_pricing,emergency_multiplier,numeric,YES,2.00
public,emergency_call_pricing,per_minute_rate,numeric,YES,0.00
public,emergency_call_pricing,minimum_duration_minutes,integer,YES,1
public,emergency_call_pricing,maximum_duration_minutes,integer,YES,60
public,emergency_call_pricing,is_active,boolean,YES,true
public,emergency_call_pricing,region_code,character varying,YES,'GLOBAL'::character varying
public,emergency_call_pricing,created_at,timestamp with time zone,YES,now()
public,emergency_call_pricing,updated_at,timestamp with time zone,YES,now()
public,emergency_call_pricing,base_price_usd,numeric,NO,0.00
public,emergency_call_pricing,price_per_minute_usd,numeric,NO,0.00
public,emergency_call_pricing,currency_code,character varying,YES,'USD'::character varying
public,emergency_call_pricing,minimum_charge_minutes,integer,YES,1
public,emergency_call_pricing,emergency_surcharge_percent,numeric,YES,0.00
public,emergency_call_pricing,peak_hours_surcharge_percent,numeric,YES,0.00
public,emergency_call_pricing,peak_hours_start,time without time zone,YES,null
public,emergency_call_pricing,peak_hours_end,time without time zone,YES,null
public,emergency_call_pricing,timezone,character varying,YES,'UTC'::character varying
public,emergency_call_pricing,effective_from,timestamp with time zone,YES,now()
public,emergency_call_quality_metrics,id,uuid,NO,gen_random_uuid()
public,emergency_call_quality_metrics,emergency_call_id,uuid,NO,null
public,emergency_call_quality_metrics,metric_type,text,NO,null
public,emergency_call_quality_metrics,metric_value,numeric,YES,null
public,emergency_call_quality_metrics,metric_unit,text,YES,null
public,emergency_call_quality_metrics,measured_at,timestamp with time zone,NO,now()
public,emergency_call_quality_metrics,client_metrics,jsonb,YES,'{}'::jsonb
public,emergency_call_quality_metrics,reader_metrics,jsonb,YES,'{}'::jsonb
public,emergency_call_quality_metrics,network_stats,jsonb,YES,'{}'::jsonb
public,emergency_call_quality_metrics,device_info,jsonb,YES,'{}'::jsonb
public,emergency_call_quality_metrics,quality_score,numeric,YES,null
public,emergency_call_quality_metrics,issues_detected,ARRAY,YES,null
public,emergency_call_quality_metrics,auto_adjustments,jsonb,YES,'{}'::jsonb
public,emergency_call_quality_metrics,created_at,timestamp with time zone,YES,now()
public,emergency_call_recording_permissions,id,uuid,NO,gen_random_uuid()
public,emergency_call_recording_permissions,emergency_call_id,uuid,NO,null
public,emergency_call_recording_permissions,user_id,uuid,NO,null
public,emergency_call_recording_permissions,user_role,text,NO,null
public,emergency_call_recording_permissions,permission_type,text,NO,null
public,emergency_call_recording_permissions,granted_by,uuid,NO,null
public,emergency_call_recording_permissions,granted_at,timestamp with time zone,YES,now()
public,emergency_call_recording_permissions,expires_at,timestamp with time zone,YES,null
public,emergency_call_recording_permissions,is_active,boolean,YES,true
public,emergency_call_recording_permissions,created_at,timestamp with time zone,YES,now()
public,emergency_call_recordings,id,uuid,NO,gen_random_uuid()
public,emergency_call_recordings,emergency_call_id,uuid,NO,null
public,emergency_call_recordings,recording_type,text,NO,null
public,emergency_call_recordings,recording_url,text,NO,null
public,emergency_call_recordings,recording_duration,integer,YES,null
public,emergency_call_recordings,file_size_bytes,bigint,YES,null
public,emergency_call_recordings,file_format,text,YES,null
public,emergency_call_recordings,recording_quality,text,YES,'standard'::text
public,emergency_call_recordings,started_by,uuid,NO,null
public,emergency_call_recordings,started_at,timestamp with time zone,NO,null
public,emergency_call_recordings,stopped_by,uuid,YES,null
public,emergency_call_recordings,stopped_at,timestamp with time zone,YES,null
public,emergency_call_recordings,client_consent,boolean,YES,false
public,emergency_call_recordings,reader_consent,boolean,YES,false
public,emergency_call_recordings,auto_recording,boolean,YES,false
public,emergency_call_recordings,encryption_key,text,YES,null
public,emergency_call_recordings,access_permissions,jsonb,YES,'{}'::jsonb
public,emergency_call_recordings,transcription_url,text,YES,null
public,emergency_call_recordings,transcription_completed,boolean,YES,false
public,emergency_call_recordings,ai_analysis_completed,boolean,YES,false
public,emergency_call_recordings,recording_metadata,jsonb,YES,'{}'::jsonb
public,emergency_call_recordings,is_deleted,boolean,YES,false
public,emergency_call_recordings,deleted_at,timestamp with time zone,YES,null
public,emergency_call_recordings,deleted_by,uuid,YES,null
public,emergency_call_recordings,created_at,timestamp with time zone,YES,now()
public,emergency_call_recordings,updated_at,timestamp with time zone,YES,now()
public,emergency_call_settings,id,uuid,NO,gen_random_uuid()
public,emergency_call_settings,setting_key,text,NO,null
public,emergency_call_settings,setting_value,text,NO,null
public,emergency_call_settings,setting_type,text,YES,'string'::text
public,emergency_call_settings,description,text,YES,null
public,emergency_call_settings,is_active,boolean,YES,true
public,emergency_call_settings,created_by,uuid,YES,null
public,emergency_call_settings,created_at,timestamp with time zone,YES,now()
public,emergency_call_settings,updated_at,timestamp with time zone,YES,now()
public,emergency_call_transactions,id,uuid,NO,uuid_generate_v4()
public,emergency_call_transactions,emergency_call_id,uuid,NO,null
public,emergency_call_transactions,call_session_id,uuid,YES,null
public,emergency_call_transactions,client_id,uuid,NO,null
public,emergency_call_transactions,reader_id,uuid,YES,null
public,emergency_call_transactions,call_type,character varying,NO,null
public,emergency_call_transactions,base_price,numeric,NO,null
public,emergency_call_transactions,emergency_multiplier,numeric,NO,null
public,emergency_call_transactions,final_price,numeric,NO,null
public,emergency_call_transactions,duration_minutes,integer,YES,0
public,emergency_call_transactions,per_minute_rate,numeric,YES,0.00
public,emergency_call_transactions,total_amount,numeric,NO,null
public,emergency_call_transactions,currency,character varying,YES,'USD'::character varying
public,emergency_call_transactions,payment_status,character varying,YES,'pending'::character varying
public,emergency_call_transactions,payment_id,uuid,YES,null
public,emergency_call_transactions,charged_at,timestamp with time zone,YES,null
public,emergency_call_transactions,pricing_snapshot,jsonb,YES,null
public,emergency_call_transactions,created_at,timestamp with time zone,YES,now()
public,emergency_call_transactions,updated_at,timestamp with time zone,YES,now()
public,emergency_calls,id,uuid,NO,gen_random_uuid()
public,emergency_calls,client_id,uuid,NO,null
public,emergency_calls,reader_id,uuid,YES,null
public,emergency_calls,call_type,character varying,YES,'emergency'::character varying
public,emergency_calls,status,character varying,YES,'initiated'::character varying
public,emergency_calls,initiated_at,timestamp with time zone,YES,now()
public,emergency_calls,answered_at,timestamp with time zone,YES,null
public,emergency_calls,ended_at,timestamp with time zone,YES,null
public,emergency_calls,duration_seconds,integer,YES,0
public,emergency_calls,escalation_level,integer,YES,1
public,emergency_calls,escalated_at,timestamp with time zone,YES,null
public,emergency_calls,escalated_to,uuid,YES,null
public,emergency_calls,escalation_reason,text,YES,null
public,emergency_calls,recording_url,text,YES,null
public,emergency_calls,recording_started_at,timestamp with time zone,YES,null
public,emergency_calls,recording_ended_at,timestamp with time zone,YES,null
public,emergency_calls,recording_duration_seconds,integer,YES,0
public,emergency_calls,is_flagged,boolean,YES,false
public,emergency_calls,flagged_at,timestamp with time zone,YES,null
public,emergency_calls,flagged_by,character varying,YES,null
public,emergency_calls,flagged_reasons,ARRAY,YES,null
public,emergency_calls,ai_confidence_score,numeric,YES,null
public,emergency_calls,session_id,character varying,YES,null
public,emergency_calls,ice_candidates,jsonb,YES,null
public,emergency_calls,sdp_offer,text,YES,null
public,emergency_calls,sdp_answer,text,YES,null
public,emergency_calls,client_ip,inet,YES,null
public,emergency_calls,user_agent,text,YES,null
public,emergency_calls,created_at,timestamp with time zone,YES,now()
public,emergency_calls,updated_at,timestamp with time zone,YES,now()
public,emergency_contacts,id,uuid,NO,gen_random_uuid()
public,emergency_contacts,created_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
public,emergency_contacts,updated_at,timestamp with time zone,YES,"timezone('utc'::text, now())"
